,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
1,2016-01-27T00:00:00,2,0021500685,1610612743,DEN,Denver,Nuggets,17-29,21,24,26,32,0,0,0,0,0,0,0,0,0,0,103
0,2016-01-27T00:00:00,3,0021500686,1610612765,DET,Detroit,Pistons,25-21,12,32,30,36,0,0,0,0,0,0,0,0,0,0,110
1,2016-01-27T00:00:00,3,0021500686,1610612755,PHI,Philadelphia,76ers,7-40,20,25,34,18,0,0,0,0,0,0,0,0,0,0,97
0,2016-01-27T00:00:00,4,0021500687,1610612737,ATL,Atlanta,Hawks,27-20,23,22,21,17,0,0,0,0,0,0,0,0,0,0,83
1,2016-01-27T00:00:00,4,0021500687,1610612746,LAC,LA,Clippers,30-16,17,26,21,21,0,0,0,0,0,0,0,0,0,0,85
0,2016-01-27T00:00:00,5,0021500688,1610612750,MIN,Minnesota,Timberwolves,14-33,28,36,30,29,0,0,0,0,0,0,0,0,0,0,123
1,2016-01-27T00:00:00,5,0021500688,1610612760,OKC,Oklahoma City,Thunder,35-13,28,34,29,35,0,0,0,0,0,0,0,0,0,0,126
0,2016-01-27T00:00:00,6,0021500689,1610612759,SAS,San Antonio,Spurs,39-7,35,34,33,28,0,0,0,0,0,0,0,0,0,0,130
1,2016-01-27T00:00:00,6,0021500689,1610612745,HOU,Houston,Rockets,25-23,29,20,24,26,0,0,0,0,0,0,0,0,0,0,99
0,2016-01-27T00:00:00,7,0021500690,1610612762,UTA,Utah,Jazz,20-25,18,25,27,32,0,0,0,0,0,0,0,0,0,0,102
1,2016-01-27T00:00:00,7,0021500690,1610612766,CHA,Charlotte,Hornets,22-24,18,13,20,22,0,0,0,0,0,0,0,0,0,0,73
0,2016-01-27T00:00:00,8,0021500691,1610612744,GSW,Golden State,Warriors,42-4,32,24,39,32,0,0,0,0,0,0,0,0,0,0,127
1,2016-01-27T00:00:00,8,0021500691,1610612742,DAL,Dallas,Mavericks,26-22,22,26,29,30,0,0,0,0,0,0,0,0,0,0,107
0,2016-01-28T00:00:00,1,0021500692,1610612754,IND,Indiana,Pacers,24-22,27,24,31,29,0,0,0,0,0,0,0,0,0,0,111
1,2016-01-28T00:00:00,1,0021500692,1610612737,ATL,Atlanta,Hawks,27-21,24,20,31,17,0,0,0,0,0,0,0,0,0,0,92
0,2016-01-28T00:00:00,2,0021500693,1610612764,WAS,Washington,Wizards,20-24,29,29,21,34,0,0,0,0,0,0,0,0,0,0,113
1,2016-01-28T00:00:00,2,0021500693,1610612743,DEN,Denver,Nuggets,18-29,29,35,27,26,0,0,0,0,0,0,0,0,0,0,117
0,2016-01-28T00:00:00,3,0021500694,1610612761,TOR,Toronto,Raptors,31-15,27,26,20,30,0,0,0,0,0,0,0,0,0,0,103
1,2016-01-28T00:00:00,3,0021500694,1610612752,NYK,New York,Knicks,22-26,21,22,20,30,0,0,0,0,0,0,0,0,0,0,93
0,2016-01-28T00:00:00,4,0021500695,1610612763,MEM,Memphis,Grizzlies,27-20,23,27,26,27,0,0,0,0,0,0,0,0,0,0,103
1,2016-01-28T00:00:00,4,0021500695,1610612749,MIL,Milwaukee,Bucks,20-28,27,14,21,21,0,0,0,0,0,0,0,0,0,0,83
0,2016-01-28T00:00:00,5,0021500696,1610612740,NOP,New Orleans,Pelicans,17-28,37,26,29,22,0,0,0,0,0,0,0,0,0,0,114
1,2016-01-28T00:00:00,5,0021500696,1610612758,SAC,Sacramento,Kings,20-26,19,34,26,26,0,0,0,0,0,0,0,0,0,0,105
0,2016-01-28T00:00:00,6,0021500697,1610612747,LAL,Los Angeles,Lakers,9-39,15,25,31,20,0,0,0,0,0,0,0,0,0,0,91
1,2016-01-28T00:00:00,6,0021500697,1610612741,CHI,Chicago,Bulls,26-19,32,26,32,24,0,0,0,0,0,0,0,0,0,0,114
0,2016-01-29T00:00:00,1,0021500698,1610612738,BOS,Boston,Celtics,27-21,26,32,28,27,0,0,0,0,0,0,0,0,0,0,113
1,2016-01-29T00:00:00,1,0021500698,1610612753,ORL,Orlando,Magic,20-25,22,28,27,17,0,0,0,0,0,0,0,0,0,0,94
0,2016-01-29T00:00:00,2,0021500699,1610612765,DET,Detroit,Pistons,25-22,27,31,20,28,0,0,0,0,0,0,0,0,0,0,106
1,2016-01-29T00:00:00,2,0021500699,1610612739,CLE,Cleveland,Cavaliers,33-12,33,33,30,18,0,0,0,0,0,0,0,0,0,0,114
0,2016-01-29T00:00:00,3,0021500700,1610612752,NYK,New York,Knicks,23-26,26,32,27,17,0,0,0,0,0,0,0,0,0,0,102
1,2016-01-29T00:00:00,3,0021500700,1610612756,PHX,Phoenix,Suns,14-34,16,24,21,23,0,0,0,0,0,0,0,0,0,0,84
0,2016-01-29T00:00:00,4,0021500701,1610612760,OKC,Oklahoma City,Thunder,36-13,22,33,34,27,0,0,0,0,0,0,0,0,0,0,116
1,2016-01-29T00:00:00,4,0021500701,1610612745,HOU,Houston,Rockets,25-24,29,29,25,25,0,0,0,0,0,0,0,0,0,0,108
0,2016-01-29T00:00:00,6,0021500702,1610612742,DAL,Dallas,Mavericks,27-22,25,26,20,20,0,0,0,0,0,0,0,0,0,0,91
1,2016-01-29T00:00:00,6,0021500702,1610612751,BKN,Brooklyn,Nets,12-35,18,21,16,24,0,0,0,0,0,0,0,0,0,0,79
0,2016-01-29T00:00:00,5,0021500703,1610612749,MIL,Milwaukee,Bucks,20-29,28,20,35,20,0,0,0,0,0,0,0,0,0,0,103
1,2016-01-29T00:00:00,5,0021500703,1610612748,MIA,Miami,Heat,26-21,33,22,26,26,0,0,0,0,0,0,0,0,0,0,107
0,2016-01-29T00:00:00,7,0021500704,1610612762,UTA,Utah,Jazz,21-25,27,29,26,21,0,0,0,0,0,0,0,0,0,0,103
1,2016-01-29T00:00:00,7,0021500704,1610612750,MIN,Minnesota,Timberwolves,14-34,29,26,14,21,0,0,0,0,0,0,0,0,0,0,90
0,2016-01-29T00:00:00,8,0021500705,1610612757,POR,Portland,Trail Blazers,22-26,21,29,33,26,0,0,0,0,0,0,0,0,0,0,109
1,2016-01-29T00:00:00,8,0021500705,1610612766,CHA,Charlotte,Hornets,22-25,25,20,24,22,0,0,0,0,0,0,0,0,0,0,91
0,2016-01-29T00:00:00,9,0021500706,1610612746,LAC,LA,Clippers,31-16,28,26,24,27,0,0,0,0,0,0,0,0,0,0,105
1,2016-01-29T00:00:00,9,0021500706,1610612747,LAL,Los Angeles,Lakers,9-40,29,20,22,22,0,0,0,0,0,0,0,0,0,0,93
0,2016-01-30T00:00:00,1,0021500707,1610612755,PHI,Philadelphia,76ers,7-41,28,26,18,33,0,0,0,0,0,0,0,0,0,0,105
1,2016-01-30T00:00:00,1,0021500707,1610612744,GSW,Golden State,Warriors,43-4,34,39,18,17,0,0,0,0,0,0,0,0,0,0,108
0,2016-01-30T00:00:00,2,0021500708,1610612761,TOR,Toronto,Raptors,32-15,26,29,26,30,0,0,0,0,0,0,0,0,0,0,111
1,2016-01-30T00:00:00,2,0021500708,1610612765,DET,Detroit,Pistons,25-23,17,30,25,35,0,0,0,0,0,0,0,0,0,0,107
0,2016-01-30T00:00:00,3,0021500709,1610612754,IND,Indiana,Pacers,25-22,35,24,21,19,10,0,0,0,0,0,0,0,0,0,109
1,2016-01-30T00:00:00,3,0021500709,1610612743,DEN,Denver,Nuggets,18-30,27,24,32,16,6,0,0,0,0,0,0,0,0,0,105
0,2016-01-30T00:00:00,4,0021500710,1610612740,NOP,New Orleans,Pelicans,18-28,16,28,27,34,0,0,0,0,0,0,0,0,0,0,105
1,2016-01-30T00:00:00,4,0021500710,1610612751,BKN,Brooklyn,Nets,12-36,22,29,15,37,0,0,0,0,0,0,0,0,0,0,103
0,2016-01-30T00:00:00,5,0021500711,1610612745,HOU,Houston,Rockets,25-25,32,30,26,34,0,0,0,0,0,0,0,0,0,0,122
1,2016-01-30T00:00:00,5,0021500711,1610612764,WAS,Washington,Wizards,21-24,28,31,31,33,0,0,0,0,0,0,0,0,0,0,123
0,2016-01-30T00:00:00,6,0021500712,1610612763,MEM,Memphis,Grizzlies,28-20,36,29,27,29,0,0,0,0,0,0,0,0,0,0,121
1,2016-01-30T00:00:00,6,0021500712,1610612758,SAC,Sacramento,Kings,20-27,22,29,26,40,0,0,0,0,0,0,0,0,0,0,117
0,2016-01-30T00:00:00,7,0021500713,1610612739,CLE,Cleveland,Cavaliers,34-12,37,29,26,25,0,0,0,0,0,0,0,0,0,0,117
1,2016-01-30T00:00:00,7,0021500713,1610612759,SAS,San Antonio,Spurs,39-8,30,19,27,27,0,0,0,0,0,0,0,0,0,0,103
0,2016-01-31T00:00:00,1,0021500714,1610612746,LAC,LA,Clippers,32-16,24,27,33,36,0,0,0,0,0,0,0,0,0,0,120
1,2016-01-31T00:00:00,1,0021500714,1610612741,CHI,Chicago,Bulls,26-20,22,25,26,20,0,0,0,0,0,0,0,0,0,0,93
0,2016-01-31T00:00:00,2,0021500715,1610612748,MIA,Miami,Heat,27-21,27,20,28,30,0,0,0,0,0,0,0,0,0,0,105
1,2016-01-31T00:00:00,2,0021500715,1610612737,ATL,Atlanta,Hawks,27-22,17,17,28,25,0,0,0,0,0,0,0,0,0,0,87
0,2016-01-31T00:00:00,3,0021500716,1610612753,ORL,Orlando,Magic,21-25,24,23,34,38,0,0,0,0,0,0,0,0,0,0,119
1,2016-01-31T00:00:00,3,0021500716,1610612738,BOS,Boston,Celtics,27-22,32,22,27,33,0,0,0,0,0,0,0,0,0,0,114
0,2016-01-31T00:00:00,4,0021500717,1610612742,DAL,Dallas,Mavericks,28-22,21,30,17,23,0,0,0,0,0,0,0,0,0,0,91
1,2016-01-31T00:00:00,4,0021500717,1610612756,PHX,Phoenix,Suns,14-35,23,22,24,9,0,0,0,0,0,0,0,0,0,0,78
0,2016-01-31T00:00:00,5,0021500718,1610612752,NYK,New York,Knicks,23-27,20,29,16,30,0,0,0,0,0,0,0,0,0,0,95
1,2016-01-31T00:00:00,5,0021500718,1610612744,GSW,Golden State,Warriors,44-4,18,37,27,34,0,0,0,0,0,0,0,0,0,0,116
0,2016-01-31T00:00:00,6,0021500719,1610612757,POR,Portland,Trail Blazers,23-26,21,27,15,33,0,0,0,0,0,0,0,0,0,0,96
1,2016-01-31T00:00:00,6,0021500719,1610612750,MIN,Minnesota,Timberwolves,14-35,21,18,26,28,0,0,0,0,0,0,0,0,0,0,93
0,2016-01-31T00:00:00,7,0021500720,1610612747,LAL,Los Angeles,Lakers,9-41,16,27,17,22,0,0,0,0,0,0,0,0,0,0,82
1,2016-01-31T00:00:00,7,0021500720,1610612766,CHA,Charlotte,Hornets,23-25,21,37,25,18,0,0,0,0,0,0,0,0,0,0,101
0,2016-02-01T00:00:00,1,0021500721,1610612754,IND,Indiana,Pacers,25-23,26,23,30,17,10,0,0,0,0,0,0,0,0,0,106
1,2016-02-01T00:00:00,1,0021500721,1610612739,CLE,Cleveland,Cavaliers,35-12,33,27,15,21,15,0,0,0,0,0,0,0,0,0,111
0,2016-02-01T00:00:00,2,0021500722,1610612751,BKN,Brooklyn,Nets,12-37,26,31,18,25,0,0,0,0,0,0,0,0,0,0,100
1,2016-02-01T00:00:00,2,0021500722,1610612765,DET,Detroit,Pistons,26-23,28,26,24,27,0,0,0,0,0,0,0,0,0,0,105
0,2016-02-01T00:00:00,3,0021500723,1610612737,ATL,Atlanta,Hawks,28-22,27,26,33,26,0,0,0,0,0,0,0,0,0,0,112
1,2016-02-01T00:00:00,3,0021500723,1610612742,DAL,Dallas,Mavericks,28-23,15,31,27,24,0,0,0,0,0,0,0,0,0,0,97
0,2016-02-01T00:00:00,4,0021500724,1610612740,NOP,New Orleans,Pelicans,18-29,27,25,23,20,0,0,0,0,0,0,0,0,0,0,95
1,2016-02-01T00:00:00,4,0021500724,1610612763,MEM,Memphis,Grizzlies,29-20,22,32,23,33,0,0,0,0,0,0,0,0,0,0,110
0,2016-02-01T00:00:00,5,0021500725,1610612760,OKC,Oklahoma City,Thunder,37-13,36,28,28,22,0,0,0,0,0,0,0,0,0,0,114
1,2016-02-01T00:00:00,5,0021500725,1610612764,WAS,Washington,Wizards,21-25,26,26,24,22,0,0,0,0,0,0,0,0,0,0,98
0,2016-02-01T00:00:00,6,0021500726,1610612759,SAS,San Antonio,Spurs,40-8,35,17,23,32,0,0,0,0,0,0,0,0,0,0,107
1,2016-02-01T00:00:00,6,0021500726,1610612753,ORL,Orlando,Magic,21-26,24,20,26,22,0,0,0,0,0,0,0,0,0,0,92
0,2016-02-01T00:00:00,7,0021500727,1610612743,DEN,Denver,Nuggets,19-30,28,32,20,32,0,0,0,0,0,0,0,0,0,0,112
1,2016-02-01T00:00:00,7,0021500727,1610612761,TOR,Toronto,Raptors,32-16,28,21,16,28,0,0,0,0,0,0,0,0,0,0,93
0,2016-02-01T00:00:00,8,0021500728,1610612762,UTA,Utah,Jazz,22-25,26,21,20,26,12,0,0,0,0,0,0,0,0,0,105
1,2016-02-01T00:00:00,8,0021500728,1610612741,CHI,Chicago,Bulls,26-21,26,25,17,25,3,0,0,0,0,0,0,0,0,0,96
0,2016-02-01T00:00:00,9,0021500729,1610612758,SAC,Sacramento,Kings,21-27,25,28,21,37,0,0,0,0,0,0,0,0,0,0,111
1,2016-02-01T00:00:00,9,0021500729,1610612749,MIL,Milwaukee,Bucks,20-30,32,24,18,30,0,0,0,0,0,0,0,0,0,0,104
0,2016-02-02T00:00:00,1,0021500730,1610612752,NYK,New York,Knicks,23-28,22,25,18,24,0,0,0,0,0,0,0,0,0,0,89
1,2016-02-02T00:00:00,1,0021500730,1610612738,BOS,Boston,Celtics,28-22,21,24,25,27,0,0,0,0,0,0,0,0,0,0,97
0,2016-02-02T00:00:00,2,0021500731,1610612745,HOU,Houston,Rockets,26-25,31,29,27,28,0,0,0,0,0,0,0,0,0,0,115
1,2016-02-02T00:00:00,2,0021500731,1610612748,MIA,Miami,Heat,27-22,31,24,25,22,0,0,0,0,0,0,0,0,0,0,102
0,2016-02-02T00:00:00,3,0021500732,1610612756,PHX,Phoenix,Suns,14-36,32,13,26,26,0,0,0,0,0,0,0,0,0,0,97
1,2016-02-02T00:00:00,3,0021500732,1610612761,TOR,Toronto,Raptors,33-16,28,24,26,26,0,0,0,0,0,0,0,0,0,0,104
0,2016-02-02T00:00:00,4,0021500733,1610612757,POR,Portland,Trail Blazers,24-26,27,29,23,28,0,0,0,0,0,0,0,0,0,0,107
1,2016-02-02T00:00:00,4,0021500733,1610612749,MIL,Milwaukee,Bucks,20-31,19,30,24,22,0,0,0,0,0,0,0,0,0,0,95
0,2016-02-02T00:00:00,5,0021500734,1610612747,LAL,Los Angeles,Lakers,10-41,27,39,26,27,0,0,0,0,0,0,0,0,0,0,119
1,2016-02-02T00:00:00,5,0021500734,1610612750,MIN,Minnesota,Timberwolves,14-36,26,26,29,34,0,0,0,0,0,0,0,0,0,0,115
0,2016-02-03T00:00:00,1,0021500735,1610612766,CHA,Charlotte,Hornets,24-25,23,26,33,24,0,0,0,0,0,0,0,0,0,0,106
1,2016-02-03T00:00:00,1,0021500735,1610612739,CLE,Cleveland,Cavaliers,35-13,23,35,17,22,0,0,0,0,0,0,0,0,0,0,97
0,2016-02-03T00:00:00,2,0021500736,1610612755,PHI,Philadelphia,76ers,7-42,17,25,20,24,0,0,0,0,0,0,0,0,0,0,86
1,2016-02-03T00:00:00,2,0021500736,1610612737,ATL,Atlanta,Hawks,29-22,27,31,30,36,0,0,0,0,0,0,0,0,0,0,124
0,2016-02-03T00:00:00,3,0021500737,1610612738,BOS,Boston,Celtics,29-22,27,29,22,24,0,0,0,0,0,0,0,0,0,0,102
1,2016-02-03T00:00:00,3,0021500737,1610612765,DET,Detroit,Pistons,26-24,16,20,24,35,0,0,0,0,0,0,0,0,0,0,95
0,2016-02-03T00:00:00,4,0021500738,1610612751,BKN,Brooklyn,Nets,12-38,23,20,34,23,0,0,0,0,0,0,0,0,0,0,100
1,2016-02-03T00:00:00,4,0021500738,1610612754,IND,Indiana,Pacers,26-23,26,36,25,27,0,0,0,0,0,0,0,0,0,0,114
0,2016-02-03T00:00:00,5,0021500739,1610612764,WAS,Washington,Wizards,21-26,28,32,32,29,0,0,0,0,0,0,0,0,0,0,121
1,2016-02-03T00:00:00,5,0021500739,1610612744,GSW,Golden State,Warriors,45-4,43,31,29,31,0,0,0,0,0,0,0,0,0,0,134
0,2016-02-03T00:00:00,6,0021500740,1610612760,OKC,Oklahoma City,Thunder,38-13,32,34,30,21,0,0,0,0,0,0,0,0,0,0,117
1,2016-02-03T00:00:00,6,0021500740,1610612753,ORL,Orlando,Magic,21-27,32,33,29,20,0,0,0,0,0,0,0,0,0,0,114
0,2016-02-03T00:00:00,7,0021500741,1610612742,DAL,Dallas,Mavericks,28-24,21,25,19,25,0,0,0,0,0,0,0,0,0,0,90
1,2016-02-03T00:00:00,7,0021500741,1610612748,MIA,Miami,Heat,28-22,21,26,27,19,0,0,0,0,0,0,0,0,0,0,93
0,2016-02-03T00:00:00,8,0021500742,1610612759,SAS,San Antonio,Spurs,41-8,30,23,30,27,0,0,0,0,0,0,0,0,0,0,110
1,2016-02-03T00:00:00,8,0021500742,1610612740,NOP,New Orleans,Pelicans,18-30,27,18,34,18,0,0,0,0,0,0,0,0,0,0,97
0,2016-02-03T00:00:00,9,0021500743,1610612762,UTA,Utah,Jazz,23-25,21,19,21,24,0,0,0,0,0,0,0,0,0,0,85
1,2016-02-03T00:00:00,9,0021500743,1610612743,DEN,Denver,Nuggets,19-31,23,23,17,18,0,0,0,0,0,0,0,0,0,0,81
0,2016-02-03T00:00:00,10,0021500744,1610612758,SAC,Sacramento,Kings,21-28,25,32,18,27,0,0,0,0,0,0,0,0,0,0,102
1,2016-02-03T00:00:00,10,0021500744,1610612741,CHI,Chicago,Bulls,27-21,34,26,20,27,0,0,0,0,0,0,0,0,0,0,107
0,2016-02-03T00:00:00,11,0021500745,1610612746,LAC,LA,Clippers,32-17,27,28,19,28,0,0,0,0,0,0,0,0,0,0,102
1,2016-02-03T00:00:00,11,0021500745,1610612750,MIN,Minnesota,Timberwolves,15-36,27,26,23,32,0,0,0,0,0,0,0,0,0,0,108
0,2016-02-04T00:00:00,1,0021500746,1610612765,DET,Detroit,Pistons,27-24,27,33,18,33,0,0,0,0,0,0,0,0,0,0,111
1,2016-02-04T00:00:00,1,0021500746,1610612752,NYK,New York,Knicks,23-29,15,21,35,34,0,0,0,0,0,0,0,0,0,0,105
0,2016-02-04T00:00:00,3,0021500747,1610612740,NOP,New Orleans,Pelicans,18-31,28,20,21,27,0,0,0,0,0,0,0,0,0,0,96
1,2016-02-04T00:00:00,3,0021500747,1610612747,LAL,Los Angeles,Lakers,11-41,26,33,20,20,0,0,0,0,0,0,0,0,0,0,99
0,2016-02-04T00:00:00,4,0021500748,1610612757,POR,Portland,Trail Blazers,24-27,25,26,24,28,0,0,0,0,0,0,0,0,0,0,103
1,2016-02-04T00:00:00,4,0021500748,1610612761,TOR,Toronto,Raptors,34-16,37,22,23,28,0,0,0,0,0,0,0,0,0,0,110
0,2016-02-04T00:00:00,2,0021500749,1610612756,PHX,Phoenix,Suns,14-37,28,31,21,25,0,0,0,0,0,0,0,0,0,0,105
1,2016-02-04T00:00:00,2,0021500749,1610612745,HOU,Houston,Rockets,27-25,19,37,32,23,0,0,0,0,0,0,0,0,0,0,111
0,2016-02-05T00:00:00,1,0021500750,1610612737,ATL,Atlanta,Hawks,30-22,26,24,23,29,0,0,0,0,0,0,0,0,0,0,102
1,2016-02-05T00:00:00,1,0021500750,1610612754,IND,Indiana,Pacers,26-24,29,22,21,24,0,0,0,0,0,0,0,0,0,0,96
0,2016-02-05T00:00:00,2,0021500751,1610612766,CHA,Charlotte,Hornets,24-26,31,16,26,22,0,0,0,0,0,0,0,0,0,0,95
1,2016-02-05T00:00:00,2,0021500751,1610612748,MIA,Miami,Heat,29-22,25,22,20,31,0,0,0,0,0,0,0,0,0,0,98
0,2016-02-05T00:00:00,3,0021500752,1610612753,ORL,Orlando,Magic,21-28,20,24,29,20,0,0,0,0,0,0,0,0,0,0,93
1,2016-02-05T00:00:00,3,0021500752,1610612746,LAC,LA,Clippers,33-17,28,27,22,30,0,0,0,0,0,0,0,0,0,0,107
0,2016-02-05T00:00:00,4,0021500753,1610612764,WAS,Washington,Wizards,22-26,38,22,22,24,0,0,0,0,0,0,0,0,0,0,106
1,2016-02-05T00:00:00,4,0021500753,1610612755,PHI,Philadelphia,76ers,7-43,18,29,25,22,0,0,0,0,0,0,0,0,0,0,94
0,2016-02-05T00:00:00,5,0021500754,1610612751,BKN,Brooklyn,Nets,13-38,33,32,38,25,0,0,0,0,0,0,0,0,0,0,128
1,2016-02-05T00:00:00,5,0021500754,1610612758,SAC,Sacramento,Kings,21-29,25,36,24,34,0,0,0,0,0,0,0,0,0,0,119
0,2016-02-05T00:00:00,6,0021500755,1610612739,CLE,Cleveland,Cavaliers,35-14,32,17,24,30,0,0,0,0,0,0,0,0,0,0,103
1,2016-02-05T00:00:00,6,0021500755,1610612738,BOS,Boston,Celtics,30-22,20,23,22,39,0,0,0,0,0,0,0,0,0,0,104
0,2016-02-05T00:00:00,7,0021500756,1610612752,NYK,New York,Knicks,23-30,18,22,22,23,0,0,0,0,0,0,0,0,0,0,85
1,2016-02-05T00:00:00,7,0021500756,1610612763,MEM,Memphis,Grizzlies,30-20,24,26,19,22,0,0,0,0,0,0,0,0,0,0,91
0,2016-02-05T00:00:00,8,0021500757,1610612743,DEN,Denver,Nuggets,20-31,30,25,18,42,0,0,0,0,0,0,0,0,0,0,115
1,2016-02-05T00:00:00,8,0021500757,1610612741,CHI,Chicago,Bulls,27-22,26,31,32,21,0,0,0,0,0,0,0,0,0,0,110
0,2016-02-05T00:00:00,9,0021500758,1610612762,UTA,Utah,Jazz,24-25,18,22,21,23,0,0,0,0,0,0,0,0,0,0,84
1,2016-02-05T00:00:00,9,0021500758,1610612749,MIL,Milwaukee,Bucks,20-32,19,25,16,21,0,0,0,0,0,0,0,0,0,0,81
0,2016-02-05T00:00:00,10,0021500759,1610612742,DAL,Dallas,Mavericks,28-25,12,14,34,30,0,0,0,0,0,0,0,0,0,0,90
1,2016-02-05T00:00:00,10,0021500759,1610612759,SAS,San Antonio,Spurs,42-8,27,35,26,28,0,0,0,0,0,0,0,0,0,0,116
0,2016-02-06T00:00:00,1,0021500760,1610612745,HOU,Houston,Rockets,27-26,23,13,17,26,0,0,0,0,0,0,0,0,0,0,79
1,2016-02-06T00:00:00,1,0021500760,1610612757,POR,Portland,Trail Blazers,25-27,29,26,19,22,0,0,0,0,0,0,0,0,0,0,96
0,2016-02-06T00:00:00,2,0021500761,1610612766,CHA,Charlotte,Hornets,25-26,25,23,30,30,0,0,0,0,0,0,0,0,0,0,108
1,2016-02-06T00:00:00,2,0021500761,1610612764,WAS,Washington,Wizards,22-27,25,33,17,29,0,0,0,0,0,0,0,0,0,0,104
0,2016-02-06T00:00:00,3,0021500762,1610612754,IND,Indiana,Pacers,27-24,34,28,25,25,0,0,0,0,0,0,0,0,0,0,112
1,2016-02-06T00:00:00,3,0021500762,1610612765,DET,Detroit,Pistons,27-25,22,26,33,23,0,0,0,0,0,0,0,0,0,0,104
0,2016-02-06T00:00:00,4,0021500763,1610612739,CLE,Cleveland,Cavaliers,36-14,28,26,20,25,0,0,0,0,0,0,0,0,0,0,99
1,2016-02-06T00:00:00,4,0021500763,1610612740,NOP,New Orleans,Pelicans,18-32,20,23,27,14,0,0,0,0,0,0,0,0,0,0,84
0,2016-02-06T00:00:00,5,0021500764,1610612755,PHI,Philadelphia,76ers,8-43,24,17,28,34,0,0,0,0,0,0,0,0,0,0,103
1,2016-02-06T00:00:00,5,0021500764,1610612751,BKN,Brooklyn,Nets,13-39,12,27,25,34,0,0,0,0,0,0,0,0,0,0,98
0,2016-02-06T00:00:00,6,0021500765,1610612763,MEM,Memphis,Grizzlies,30-21,30,22,28,22,8,0,0,0,0,0,0,0,0,0,110
1,2016-02-06T00:00:00,6,0021500765,1610612742,DAL,Dallas,Mavericks,29-25,25,29,25,23,12,0,0,0,0,0,0,0,0,0,114
0,2016-02-06T00:00:00,7,0021500766,1610612750,MIN,Minnesota,Timberwolves,16-36,26,23,35,28,0,0,0,0,0,0,0,0,0,0,112
1,2016-02-06T00:00:00,7,0021500766,1610612741,CHI,Chicago,Bulls,27-23,21,34,29,21,0,0,0,0,0,0,0,0,0,0,105
0,2016-02-06T00:00:00,8,0021500767,1610612759,SAS,San Antonio,Spurs,43-8,29,25,25,27,0,0,0,0,0,0,0,0,0,0,106
1,2016-02-06T00:00:00,8,0021500767,1610612747,LAL,Los Angeles,Lakers,11-42,20,31,30,21,0,0,0,0,0,0,0,0,0,0,102
0,2016-02-06T00:00:00,9,0021500768,1610612756,PHX,Phoenix,Suns,14-38,12,23,23,31,0,0,0,0,0,0,0,0,0,0,89
1,2016-02-06T00:00:00,9,0021500768,1610612762,UTA,Utah,Jazz,25-25,31,22,18,27,0,0,0,0,0,0,0,0,0,0,98
0,2016-02-06T00:00:00,10,0021500769,1610612744,GSW,Golden State,Warriors,46-4,36,37,18,25,0,0,0,0,0,0,0,0,0,0,116
1,2016-02-06T00:00:00,10,0021500769,1610612760,OKC,Oklahoma City,Thunder,38-14,31,28,24,25,0,0,0,0,0,0,0,0,0,0,108
0,2016-02-07T00:00:00,1,0021500770,1610612752,NYK,New York,Knicks,23-31,20,29,30,17,0,0,0,0,0,0,0,0,0,0,96
1,2016-02-07T00:00:00,1,0021500770,1610612743,DEN,Denver,Nuggets,21-31,31,29,17,24,0,0,0,0,0,0,0,0,0,0,101
0,2016-02-07T00:00:00,2,0021500771,1610612753,ORL,Orlando,Magic,22-28,30,18,23,25,0,0,0,0,0,0,0,0,0,0,96
1,2016-02-07T00:00:00,2,0021500771,1610612737,ATL,Atlanta,Hawks,30-23,19,22,19,34,0,0,0,0,0,0,0,0,0,0,94
0,2016-02-07T00:00:00,4,0021500772,1610612748,MIA,Miami,Heat,29-23,19,26,20,28,0,0,0,0,0,0,0,0,0,0,93
1,2016-02-07T00:00:00,4,0021500772,1610612746,LAC,LA,Clippers,34-17,15,31,27,27,0,0,0,0,0,0,0,0,0,0,100
0,2016-02-07T00:00:00,3,0021500773,1610612738,BOS,Boston,Celtics,31-22,46,28,21,33,0,0,0,0,0,0,0,0,0,0,128
1,2016-02-07T00:00:00,3,0021500773,1610612758,SAC,Sacramento,Kings,21-30,37,21,29,32,0,0,0,0,0,0,0,0,0,0,119
0,2016-02-08T00:00:00,1,0021500774,1610612766,CHA,Charlotte,Hornets,26-26,38,19,30,21,0,0,0,0,0,0,0,0,0,0,108
1,2016-02-08T00:00:00,1,0021500774,1610612741,CHI,Chicago,Bulls,27-24,20,22,23,26,0,0,0,0,0,0,0,0,0,0,91
0,2016-02-08T00:00:00,2,0021500775,1610612739,CLE,Cleveland,Cavaliers,37-14,31,30,30,29,0,0,0,0,0,0,0,0,0,0,120
1,2016-02-08T00:00:00,2,0021500775,1610612758,SAC,Sacramento,Kings,21-31,23,22,25,30,0,0,0,0,0,0,0,0,0,0,100
0,2016-02-08T00:00:00,3,0021500776,1610612754,IND,Indiana,Pacers,28-24,23,23,18,25,0,0,0,0,0,0,0,0,0,0,89
1,2016-02-08T00:00:00,3,0021500776,1610612747,LAL,Los Angeles,Lakers,11-43,22,16,21,28,0,0,0,0,0,0,0,0,0,0,87
